Sequence ID	Score
BG4_G4Seq_HaCaT_GSE76688_peak438	0.9317678
BG4_G4Seq_HaCaT_GSE76688_peak439	0.99910516
BG4_G4Seq_HaCaT_GSE76688_peak440	0.111295626
BG4_G4Seq_HaCaT_GSE76688_peak441	0.030169977
BG4_G4Seq_HaCaT_GSE76688_peak442	0.40418464
BG4_G4Seq_HaCaT_GSE76688_peak443	0.010127582
BG4_G4Seq_HaCaT_GSE76688_peak444	0.78871775
BG4_G4Seq_HaCaT_GSE76688_peak445	0.034883127
BG4_G4Seq_HaCaT_GSE76688_peak446	0.008029833
BG4_G4Seq_HaCaT_GSE76688_peak447	0.02793383
BG4_G4Seq_HaCaT_GSE76688_peak448	0.11155377
BG4_G4Seq_HaCaT_GSE76688_peak449	0.794925
BG4_G4Seq_HaCaT_GSE76688_peak450	0.55141586
BG4_G4Seq_HaCaT_GSE76688_peak451	0.94461554
BG4_G4Seq_HaCaT_GSE76688_peak452	0.77796715
BG4_G4Seq_HaCaT_GSE76688_peak453	0.9740529
BG4_G4Seq_HaCaT_GSE76688_peak454	0.99709487
BG4_G4Seq_HaCaT_GSE76688_peak455	0.3864263
BG4_G4Seq_HaCaT_GSE76688_peak456	0.91531575
BG4_G4Seq_HaCaT_GSE76688_peak457	0.90151405
BG4_G4Seq_HaCaT_GSE76688_peak458	0.88864285
BG4_G4Seq_HaCaT_GSE76688_peak459	0.9775121
BG4_G4Seq_HaCaT_GSE76688_peak460	0.10873003
BG4_G4Seq_HaCaT_GSE76688_peak461	0.954012
BG4_G4Seq_HaCaT_GSE76688_peak462	0.8626438
BG4_G4Seq_HaCaT_GSE76688_peak463	0.999964
BG4_G4Seq_HaCaT_GSE76688_peak464	0.88984936
BG4_G4Seq_HaCaT_GSE76688_peak465	0.67063284
BG4_G4Seq_HaCaT_GSE76688_peak466	0.08444176
BG4_G4Seq_HaCaT_GSE76688_peak467	0.26618293
BG4_G4Seq_HaCaT_GSE76688_peak468	0.044459864
BG4_G4Seq_HaCaT_GSE76688_peak469	0.66374105
BG4_G4Seq_HaCaT_GSE76688_peak470	0.18863977
BG4_G4Seq_HaCaT_GSE76688_peak471	0.092057146
BG4_G4Seq_HaCaT_GSE76688_peak472	0.14400484
BG4_G4Seq_HaCaT_GSE76688_peak473	0.2864846
BG4_G4Seq_HaCaT_GSE76688_peak474	0.45417714
BG4_G4Seq_HaCaT_GSE76688_peak475	0.9471119
BG4_G4Seq_HaCaT_GSE76688_peak476	0.050007317
BG4_G4Seq_HaCaT_GSE76688_peak477	0.6244621
BG4_G4Seq_HaCaT_GSE76688_peak478	0.9840352
BG4_G4Seq_HaCaT_GSE76688_peak479	0.859343
BG4_G4Seq_HaCaT_GSE76688_peak480	0.9743212
BG4_G4Seq_HaCaT_GSE76688_peak481	0.57343906
BG4_G4Seq_HaCaT_GSE76688_peak482	0.37146157
BG4_G4Seq_HaCaT_GSE76688_peak483	0.9897169
BG4_G4Seq_HaCaT_GSE76688_peak484	0.98787105
BG4_G4Seq_HaCaT_GSE76688_peak485	0.89974153
BG4_G4Seq_HaCaT_GSE76688_peak486	0.9770166
BG4_G4Seq_HaCaT_GSE76688_peak487	0.6212957
BG4_G4Seq_HaCaT_GSE76688_peak488	0.019305943
BG4_G4Seq_HaCaT_GSE76688_peak489	3.0515032e-05
BG4_G4Seq_HaCaT_GSE76688_peak490	0.016217282
BG4_G4Seq_HaCaT_GSE76688_peak491	0.9363584
BG4_G4Seq_HaCaT_GSE76688_peak492	0.4449476
BG4_G4Seq_HaCaT_GSE76688_peak493	0.8867824
BG4_G4Seq_HaCaT_GSE76688_peak494	0.22735661
BG4_G4Seq_HaCaT_GSE76688_peak495	0.3816396
BG4_G4Seq_HaCaT_GSE76688_peak496	0.780434
BG4_G4Seq_HaCaT_GSE76688_peak497	0.0021073762
BG4_G4Seq_HaCaT_GSE76688_peak498	0.1283863
BG4_G4Seq_HaCaT_GSE76688_peak499	0.9592553
BG4_G4Seq_HaCaT_GSE76688_peak500	0.037646476
BG4_G4Seq_HaCaT_GSE76688_peak501	0.8228394
BG4_G4Seq_HaCaT_GSE76688_peak502	0.0817284
BG4_G4Seq_HaCaT_GSE76688_peak503	0.057976644
BG4_G4Seq_HaCaT_GSE76688_peak504	0.6533394
BG4_G4Seq_HaCaT_GSE76688_peak505	0.0625677
BG4_G4Seq_HaCaT_GSE76688_peak506	0.5093394
BG4_G4Seq_HaCaT_GSE76688_peak507	0.00020095242
BG4_G4Seq_HaCaT_GSE76688_peak508	0.7678604
BG4_G4Seq_HaCaT_GSE76688_peak509	0.27169567
BG4_G4Seq_HaCaT_GSE76688_peak510	0.148765
BG4_G4Seq_HaCaT_GSE76688_peak511	0.2780986
BG4_G4Seq_HaCaT_GSE76688_peak512	0.6390596
BG4_G4Seq_HaCaT_GSE76688_peak513	0.9743284
BG4_G4Seq_HaCaT_GSE76688_peak514	0.83185214
BG4_G4Seq_HaCaT_GSE76688_peak515	0.93509257
BG4_G4Seq_HaCaT_GSE76688_peak516	0.93778765
BG4_G4Seq_HaCaT_GSE76688_peak517	0.08388937
BG4_G4Seq_HaCaT_GSE76688_peak518	0.16828564
BG4_G4Seq_HaCaT_GSE76688_peak519	0.012324846
BG4_G4Seq_HaCaT_GSE76688_peak520	0.98289067
BG4_G4Seq_HaCaT_GSE76688_peak521	0.37319624
BG4_G4Seq_HaCaT_GSE76688_peak522	0.9287317
BG4_G4Seq_HaCaT_GSE76688_peak523	0.5990229
BG4_G4Seq_HaCaT_GSE76688_peak524	0.9564367
BG4_G4Seq_HaCaT_GSE76688_peak525	0.9921744
BG4_G4Seq_HaCaT_GSE76688_peak526	0.9072836
BG4_G4Seq_HaCaT_GSE76688_peak527	0.7134941
BG4_G4Seq_HaCaT_GSE76688_peak528	0.58538187
BG4_G4Seq_HaCaT_GSE76688_peak529	0.03353417
BG4_G4Seq_HaCaT_GSE76688_peak530	0.85776585
BG4_G4Seq_HaCaT_GSE76688_peak531	0.81479555
BG4_G4Seq_HaCaT_GSE76688_peak532	0.0070969355
BG4_G4Seq_HaCaT_GSE76688_peak533	0.004916836
BG4_G4Seq_HaCaT_GSE76688_peak534	0.7482051
BG4_G4Seq_HaCaT_GSE76688_peak535	0.30952406
BG4_G4Seq_HaCaT_GSE76688_peak536	0.6153126
BG4_G4Seq_HaCaT_GSE76688_peak537	0.15808788
BG4_G4Seq_HaCaT_GSE76688_peak538	0.1694333
BG4_G4Seq_HaCaT_GSE76688_peak539	0.63855773
BG4_G4Seq_HaCaT_GSE76688_peak540	0.89648384
BG4_G4Seq_HaCaT_GSE76688_peak541	0.9899962
BG4_G4Seq_HaCaT_GSE76688_peak542	0.6261295
BG4_G4Seq_HaCaT_GSE76688_peak543	0.7419638
BG4_G4Seq_HaCaT_GSE76688_peak544	0.9927384
BG4_G4Seq_HaCaT_GSE76688_peak545	0.8855221
BG4_G4Seq_HaCaT_GSE76688_peak546	0.026321799
BG4_G4Seq_HaCaT_GSE76688_peak547	0.034932572
BG4_G4Seq_HaCaT_GSE76688_peak548	0.8752439
BG4_G4Seq_HaCaT_GSE76688_peak549	0.934935
BG4_G4Seq_HaCaT_GSE76688_peak550	0.12301621
BG4_G4Seq_HaCaT_GSE76688_peak551	0.03342718
BG4_G4Seq_HaCaT_GSE76688_peak552	0.83394045
BG4_G4Seq_HaCaT_GSE76688_peak553	0.93864566
BG4_G4Seq_HaCaT_GSE76688_peak554	0.20281625
BG4_G4Seq_HaCaT_GSE76688_peak555	0.89221907
BG4_G4Seq_HaCaT_GSE76688_peak556	0.9914083
BG4_G4Seq_HaCaT_GSE76688_peak557	0.66597694
BG4_G4Seq_HaCaT_GSE76688_peak558	0.88369375
BG4_G4Seq_HaCaT_GSE76688_peak559	0.78973377
BG4_G4Seq_HaCaT_GSE76688_peak560	0.3318047
BG4_G4Seq_HaCaT_GSE76688_peak561	0.39512977
BG4_G4Seq_HaCaT_GSE76688_peak562	0.3590161
BG4_G4Seq_HaCaT_GSE76688_peak563	0.6745947
BG4_G4Seq_HaCaT_GSE76688_peak564	0.13321427
BG4_G4Seq_HaCaT_GSE76688_peak565	0.6493493
BG4_G4Seq_HaCaT_GSE76688_peak566	0.9894481
BG4_G4Seq_HaCaT_GSE76688_peak567	0.60635316
BG4_G4Seq_HaCaT_GSE76688_peak568	0.94594693
BG4_G4Seq_HaCaT_GSE76688_peak569	0.69549125
BG4_G4Seq_HaCaT_GSE76688_peak570	0.00020394474
BG4_G4Seq_HaCaT_GSE76688_peak571	0.03487356
BG4_G4Seq_HaCaT_GSE76688_peak572	0.004157841
BG4_G4Seq_HaCaT_GSE76688_peak573	0.16239318
BG4_G4Seq_HaCaT_GSE76688_peak574	0.10585661
BG4_G4Seq_HaCaT_GSE76688_peak575	0.6481512
BG4_G4Seq_HaCaT_GSE76688_peak576	0.96499723
BG4_G4Seq_HaCaT_GSE76688_peak577	0.06202454
BG4_G4Seq_HaCaT_GSE76688_peak578	0.14191961
BG4_G4Seq_HaCaT_GSE76688_peak579	0.7629248
BG4_G4Seq_HaCaT_GSE76688_peak580	0.9477997
BG4_G4Seq_HaCaT_GSE76688_peak581	0.6407815
BG4_G4Seq_HaCaT_GSE76688_peak582	0.87487185
BG4_G4Seq_HaCaT_GSE76688_peak583	0.98237777
BG4_G4Seq_HaCaT_GSE76688_peak584	0.7248795
BG4_G4Seq_HaCaT_GSE76688_peak585	0.011230367
BG4_G4Seq_HaCaT_GSE76688_peak586	0.35696295
BG4_G4Seq_HaCaT_GSE76688_peak587	0.6792306
BG4_G4Seq_HaCaT_GSE76688_peak588	0.55746275
BG4_G4Seq_HaCaT_GSE76688_peak589	0.6678873
BG4_G4Seq_HaCaT_GSE76688_peak590	0.40207475
BG4_G4Seq_HaCaT_GSE76688_peak591	0.005645703
BG4_G4Seq_HaCaT_GSE76688_peak592	0.10092887
BG4_G4Seq_HaCaT_GSE76688_peak593	0.71517426
BG4_G4Seq_HaCaT_GSE76688_peak594	0.6518701
BG4_G4Seq_HaCaT_GSE76688_peak595	0.55709666
BG4_G4Seq_HaCaT_GSE76688_peak596	0.012700242
BG4_G4Seq_HaCaT_GSE76688_peak597	0.63853556
BG4_G4Seq_HaCaT_GSE76688_peak598	0.23980656
BG4_G4Seq_HaCaT_GSE76688_peak599	0.40973765
BG4_G4Seq_HaCaT_GSE76688_peak600	0.84846836
BG4_G4Seq_HaCaT_GSE76688_peak601	0.061554104
BG4_G4Seq_HaCaT_GSE76688_peak602	0.7860144
BG4_G4Seq_HaCaT_GSE76688_peak603	0.107124515
BG4_G4Seq_HaCaT_GSE76688_peak604	0.72719646
BG4_G4Seq_HaCaT_GSE76688_peak605	0.5728963
BG4_G4Seq_HaCaT_GSE76688_peak606	0.76173306
BG4_G4Seq_HaCaT_GSE76688_peak607	0.79989
BG4_G4Seq_HaCaT_GSE76688_peak608	0.20601709
BG4_G4Seq_HaCaT_GSE76688_peak609	0.035683088
BG4_G4Seq_HaCaT_GSE76688_peak610	0.057444435
BG4_G4Seq_HaCaT_GSE76688_peak611	0.07796144
BG4_G4Seq_HaCaT_GSE76688_peak612	0.8713162
BG4_G4Seq_HaCaT_GSE76688_peak613	0.0021955832
BG4_G4Seq_HaCaT_GSE76688_peak614	0.8021367
BG4_G4Seq_HaCaT_GSE76688_peak615	0.008247498
BG4_G4Seq_HaCaT_GSE76688_peak616	0.9926905
BG4_G4Seq_HaCaT_GSE76688_peak617	0.06007456
BG4_G4Seq_HaCaT_GSE76688_peak618	0.121729925
BG4_G4Seq_HaCaT_GSE76688_peak619	0.39954275
BG4_G4Seq_HaCaT_GSE76688_peak620	0.034234762
BG4_G4Seq_HaCaT_GSE76688_peak621	0.04773568
BG4_G4Seq_HaCaT_GSE76688_peak622	0.04681932
BG4_G4Seq_HaCaT_GSE76688_peak623	0.042528804
BG4_G4Seq_HaCaT_GSE76688_peak624	0.8747556
BG4_G4Seq_HaCaT_GSE76688_peak625	0.6414046
BG4_G4Seq_HaCaT_GSE76688_peak626	0.06035403
BG4_G4Seq_HaCaT_GSE76688_peak627	0.9958903
BG4_G4Seq_HaCaT_GSE76688_peak628	0.14974815
BG4_G4Seq_HaCaT_GSE76688_peak629	0.027408216
BG4_G4Seq_HaCaT_GSE76688_peak630	0.98752636
BG4_G4Seq_HaCaT_GSE76688_peak631	0.7657783
BG4_G4Seq_HaCaT_GSE76688_peak632	0.064219855
BG4_G4Seq_HaCaT_GSE76688_peak633	0.7804487
BG4_G4Seq_HaCaT_GSE76688_peak634	0.9487286
BG4_G4Seq_HaCaT_GSE76688_peak635	0.7208042
BG4_G4Seq_HaCaT_GSE76688_peak636	0.00090677437
BG4_G4Seq_HaCaT_GSE76688_peak637	0.46063676
BG4_G4Seq_HaCaT_GSE76688_peak638	0.947628
BG4_G4Seq_HaCaT_GSE76688_peak639	0.8432447
BG4_G4Seq_HaCaT_GSE76688_peak640	0.999731
BG4_G4Seq_HaCaT_GSE76688_peak641	0.89820933
BG4_G4Seq_HaCaT_GSE76688_peak642	0.6947156
BG4_G4Seq_HaCaT_GSE76688_peak643	0.74483746
BG4_G4Seq_HaCaT_GSE76688_peak644	0.748847
BG4_G4Seq_HaCaT_GSE76688_peak645	0.63823897
BG4_G4Seq_HaCaT_GSE76688_peak646	0.99945277
BG4_G4Seq_HaCaT_GSE76688_peak647	0.009120172
BG4_G4Seq_HaCaT_GSE76688_peak648	0.951771
BG4_G4Seq_HaCaT_GSE76688_peak649	0.9501526
BG4_G4Seq_HaCaT_GSE76688_peak650	0.950976
BG4_G4Seq_HaCaT_GSE76688_peak651	0.23806584
BG4_G4Seq_HaCaT_GSE76688_peak652	0.40226635
BG4_G4Seq_HaCaT_GSE76688_peak653	0.9787991
BG4_G4Seq_HaCaT_GSE76688_peak654	0.4135353
BG4_G4Seq_HaCaT_GSE76688_peak655	0.21738727
BG4_G4Seq_HaCaT_GSE76688_peak656	0.19895996
BG4_G4Seq_HaCaT_GSE76688_peak657	0.0025195864
BG4_G4Seq_HaCaT_GSE76688_peak658	0.6252598
BG4_G4Seq_HaCaT_GSE76688_peak659	0.9105613
BG4_G4Seq_HaCaT_GSE76688_peak660	0.28542316
BG4_G4Seq_HaCaT_GSE76688_peak661	0.31856647
BG4_G4Seq_HaCaT_GSE76688_peak662	0.9644638
BG4_G4Seq_HaCaT_GSE76688_peak663	0.91539884
BG4_G4Seq_HaCaT_GSE76688_peak664	0.33211124
BG4_G4Seq_HaCaT_GSE76688_peak665	0.93431133
BG4_G4Seq_HaCaT_GSE76688_peak666	0.8306726
BG4_G4Seq_HaCaT_GSE76688_peak667	8.9312365e-05
BG4_G4Seq_HaCaT_GSE76688_peak668	0.037106846
BG4_G4Seq_HaCaT_GSE76688_peak669	0.80387026
BG4_G4Seq_HaCaT_GSE76688_peak670	0.7857988
BG4_G4Seq_HaCaT_GSE76688_peak671	0.5410589
BG4_G4Seq_HaCaT_GSE76688_peak672	0.15864304
BG4_G4Seq_HaCaT_GSE76688_peak673	0.5349197
BG4_G4Seq_HaCaT_GSE76688_peak674	0.6574917
BG4_G4Seq_HaCaT_GSE76688_peak675	0.60719496
BG4_G4Seq_HaCaT_GSE76688_peak676	0.1513543
BG4_G4Seq_HaCaT_GSE76688_peak677	0.49881583
BG4_G4Seq_HaCaT_GSE76688_peak678	0.6784165
BG4_G4Seq_HaCaT_GSE76688_peak679	0.52818936
BG4_G4Seq_HaCaT_GSE76688_peak680	0.05134732
BG4_G4Seq_HaCaT_GSE76688_peak681	0.020715164
BG4_G4Seq_HaCaT_GSE76688_peak682	0.7789899
BG4_G4Seq_HaCaT_GSE76688_peak683	0.0054215435
BG4_G4Seq_HaCaT_GSE76688_peak684	0.9785342
BG4_G4Seq_HaCaT_GSE76688_peak685	0.090300955
BG4_G4Seq_HaCaT_GSE76688_peak686	0.598724
BG4_G4Seq_HaCaT_GSE76688_peak687	0.21690111
BG4_G4Seq_HaCaT_GSE76688_peak688	0.9310464
BG4_G4Seq_HaCaT_GSE76688_peak689	0.022172993
BG4_G4Seq_HaCaT_GSE76688_peak690	0.013803964
BG4_G4Seq_HaCaT_GSE76688_peak691	0.014285244
BG4_G4Seq_HaCaT_GSE76688_peak692	0.0846584
BG4_G4Seq_HaCaT_GSE76688_peak693	0.095815554
BG4_G4Seq_HaCaT_GSE76688_peak694	0.40057585
BG4_G4Seq_HaCaT_GSE76688_peak695	0.02662586
BG4_G4Seq_HaCaT_GSE76688_peak696	0.5283396
BG4_G4Seq_HaCaT_GSE76688_peak697	0.4674715
BG4_G4Seq_HaCaT_GSE76688_peak698	0.9978351
BG4_G4Seq_HaCaT_GSE76688_peak699	0.78833395
BG4_G4Seq_HaCaT_GSE76688_peak700	0.6738435
BG4_G4Seq_HaCaT_GSE76688_peak701	0.6599519
BG4_G4Seq_HaCaT_GSE76688_peak702	0.025024109
BG4_G4Seq_HaCaT_GSE76688_peak703	0.8869013
BG4_G4Seq_HaCaT_GSE76688_peak704	0.19561785
BG4_G4Seq_HaCaT_GSE76688_peak705	0.11699741
BG4_G4Seq_HaCaT_GSE76688_peak706	0.029333051
BG4_G4Seq_HaCaT_GSE76688_peak707	0.7638079
BG4_G4Seq_HaCaT_GSE76688_peak708	0.009472224
BG4_G4Seq_HaCaT_GSE76688_peak709	0.22949858
BG4_G4Seq_HaCaT_GSE76688_peak710	0.92088735
BG4_G4Seq_HaCaT_GSE76688_peak711	0.6174445
BG4_G4Seq_HaCaT_GSE76688_peak712	0.37818575
BG4_G4Seq_HaCaT_GSE76688_peak713	0.71993273
BG4_G4Seq_HaCaT_GSE76688_peak714	0.9650655
BG4_G4Seq_HaCaT_GSE76688_peak715	0.027606068
BG4_G4Seq_HaCaT_GSE76688_peak716	0.4612805
BG4_G4Seq_HaCaT_GSE76688_peak717	0.35272175
BG4_G4Seq_HaCaT_GSE76688_peak718	0.99241537
BG4_G4Seq_HaCaT_GSE76688_peak719	0.9966331
BG4_G4Seq_HaCaT_GSE76688_peak720	0.8765253
BG4_G4Seq_HaCaT_GSE76688_peak721	0.25345302
BG4_G4Seq_HaCaT_GSE76688_peak722	0.2037268
BG4_G4Seq_HaCaT_GSE76688_peak723	0.66133326
BG4_G4Seq_HaCaT_GSE76688_peak724	0.98645824
BG4_G4Seq_HaCaT_GSE76688_peak725	0.6879673
BG4_G4Seq_HaCaT_GSE76688_peak726	0.9885576
BG4_G4Seq_HaCaT_GSE76688_peak727	0.9628135
BG4_G4Seq_HaCaT_GSE76688_peak728	0.1862787
BG4_G4Seq_HaCaT_GSE76688_peak729	0.7645435
BG4_G4Seq_HaCaT_GSE76688_peak730	0.48321107
BG4_G4Seq_HaCaT_GSE76688_peak731	0.46754467
BG4_G4Seq_HaCaT_GSE76688_peak732	0.9394731
BG4_G4Seq_HaCaT_GSE76688_peak733	0.087158605
BG4_G4Seq_HaCaT_GSE76688_peak734	0.020400343
BG4_G4Seq_HaCaT_GSE76688_peak735	0.15994762
BG4_G4Seq_HaCaT_GSE76688_peak736	0.90710956
BG4_G4Seq_HaCaT_GSE76688_peak737	0.43732417
BG4_G4Seq_HaCaT_GSE76688_peak738	0.11669851
BG4_G4Seq_HaCaT_GSE76688_peak739	0.09918617
BG4_G4Seq_HaCaT_GSE76688_peak740	0.73767585
BG4_G4Seq_HaCaT_GSE76688_peak741	0.728218
BG4_G4Seq_HaCaT_GSE76688_peak742	0.3380889
BG4_G4Seq_HaCaT_GSE76688_peak743	0.9380222
BG4_G4Seq_HaCaT_GSE76688_peak744	0.8918239
BG4_G4Seq_HaCaT_GSE76688_peak745	0.8967208
BG4_G4Seq_HaCaT_GSE76688_peak746	0.65538675
BG4_G4Seq_HaCaT_GSE76688_peak747	0.14125542
BG4_G4Seq_HaCaT_GSE76688_peak748	0.034702368
BG4_G4Seq_HaCaT_GSE76688_peak749	0.3235129
BG4_G4Seq_HaCaT_GSE76688_peak750	0.34834254
BG4_G4Seq_HaCaT_GSE76688_peak751	0.92319643
BG4_G4Seq_HaCaT_GSE76688_peak752	0.2289044
BG4_G4Seq_HaCaT_GSE76688_peak753	0.100533515
BG4_G4Seq_HaCaT_GSE76688_peak754	0.03321718
BG4_G4Seq_HaCaT_GSE76688_peak755	0.93506455
BG4_G4Seq_HaCaT_GSE76688_peak756	0.76319504
BG4_G4Seq_HaCaT_GSE76688_peak757	0.82899594
BG4_G4Seq_HaCaT_GSE76688_peak758	0.8560914
BG4_G4Seq_HaCaT_GSE76688_peak759	0.95193636
BG4_G4Seq_HaCaT_GSE76688_peak760	0.87639457
BG4_G4Seq_HaCaT_GSE76688_peak761	0.18251602
BG4_G4Seq_HaCaT_GSE76688_peak762	0.32520217
BG4_G4Seq_HaCaT_GSE76688_peak763	0.9346662
BG4_G4Seq_HaCaT_GSE76688_peak764	0.5120048
BG4_G4Seq_HaCaT_GSE76688_peak765	0.7098472
BG4_G4Seq_HaCaT_GSE76688_peak766	0.81241894
BG4_G4Seq_HaCaT_GSE76688_peak767	0.8221315
BG4_G4Seq_HaCaT_GSE76688_peak768	0.64246166
BG4_G4Seq_HaCaT_GSE76688_peak769	0.14178918
BG4_G4Seq_HaCaT_GSE76688_peak770	0.20695308
BG4_G4Seq_HaCaT_GSE76688_peak771	0.8044322
BG4_G4Seq_HaCaT_GSE76688_peak772	0.18225922
BG4_G4Seq_HaCaT_GSE76688_peak773	0.9927394
BG4_G4Seq_HaCaT_GSE76688_peak774	0.95832306
BG4_G4Seq_HaCaT_GSE76688_peak775	0.10564377
BG4_G4Seq_HaCaT_GSE76688_peak776	0.9975732
BG4_G4Seq_HaCaT_GSE76688_peak777	0.46843883
BG4_G4Seq_HaCaT_GSE76688_peak778	0.9851295
BG4_G4Seq_HaCaT_GSE76688_peak779	0.31261814
BG4_G4Seq_HaCaT_GSE76688_peak780	0.49017587
BG4_G4Seq_HaCaT_GSE76688_peak781	0.8657932
BG4_G4Seq_HaCaT_GSE76688_peak782	0.2541876
BG4_G4Seq_HaCaT_GSE76688_peak783	0.37822205
BG4_G4Seq_HaCaT_GSE76688_peak784	0.91001683
BG4_G4Seq_HaCaT_GSE76688_peak785	0.8925177
BG4_G4Seq_HaCaT_GSE76688_peak786	0.745431
BG4_G4Seq_HaCaT_GSE76688_peak787	0.9441686
BG4_G4Seq_HaCaT_GSE76688_peak788	0.9544176
BG4_G4Seq_HaCaT_GSE76688_peak789	0.9619916
BG4_G4Seq_HaCaT_GSE76688_peak790	0.44142577
BG4_G4Seq_HaCaT_GSE76688_peak791	0.92446
BG4_G4Seq_HaCaT_GSE76688_peak792	0.11453079
BG4_G4Seq_HaCaT_GSE76688_peak793	0.9278565
BG4_G4Seq_HaCaT_GSE76688_peak794	0.99489695
BG4_G4Seq_HaCaT_GSE76688_peak795	0.45528907
BG4_G4Seq_HaCaT_GSE76688_peak796	0.17638862
BG4_G4Seq_HaCaT_GSE76688_peak797	0.15271649
BG4_G4Seq_HaCaT_GSE76688_peak798	0.9339045
BG4_G4Seq_HaCaT_GSE76688_peak799	0.9005719
BG4_G4Seq_HaCaT_GSE76688_peak800	0.04235804
BG4_G4Seq_HaCaT_GSE76688_peak801	0.92348975
BG4_G4Seq_HaCaT_GSE76688_peak802	0.89238983
BG4_G4Seq_HaCaT_GSE76688_peak803	0.3831423
BG4_G4Seq_HaCaT_GSE76688_peak804	0.40153185
BG4_G4Seq_HaCaT_GSE76688_peak805	0.8510524
BG4_G4Seq_HaCaT_GSE76688_peak806	0.9569132
BG4_G4Seq_HaCaT_GSE76688_peak807	0.95379823
BG4_G4Seq_HaCaT_GSE76688_peak808	0.99991524
BG4_G4Seq_HaCaT_GSE76688_peak809	0.33685708
BG4_G4Seq_HaCaT_GSE76688_peak810	0.48518994
BG4_G4Seq_HaCaT_GSE76688_peak811	0.76916134
BG4_G4Seq_HaCaT_GSE76688_peak812	0.7848844
BG4_G4Seq_HaCaT_GSE76688_peak813	0.14760941
BG4_G4Seq_HaCaT_GSE76688_peak814	0.5302229
BG4_G4Seq_HaCaT_GSE76688_peak815	0.97921705
BG4_G4Seq_HaCaT_GSE76688_peak816	0.7714676
BG4_G4Seq_HaCaT_GSE76688_peak817	0.92570937
BG4_G4Seq_HaCaT_GSE76688_peak818	0.61012197
BG4_G4Seq_HaCaT_GSE76688_peak819	0.08382716
BG4_G4Seq_HaCaT_GSE76688_peak820	0.9984371
BG4_G4Seq_HaCaT_GSE76688_peak821	0.9908846
BG4_G4Seq_HaCaT_GSE76688_peak822	0.35129902
BG4_G4Seq_HaCaT_GSE76688_peak823	0.055595227
BG4_G4Seq_HaCaT_GSE76688_peak824	0.54923844
BG4_G4Seq_HaCaT_GSE76688_peak825	0.9576686
BG4_G4Seq_HaCaT_GSE76688_peak826	0.16673349
BG4_G4Seq_HaCaT_GSE76688_peak827	0.93468434
BG4_G4Seq_HaCaT_GSE76688_peak828	0.90473783
BG4_G4Seq_HaCaT_GSE76688_peak829	0.9391645
BG4_G4Seq_HaCaT_GSE76688_peak830	0.053085312
BG4_G4Seq_HaCaT_GSE76688_peak831	0.57778144
BG4_G4Seq_HaCaT_GSE76688_peak832	0.99967
BG4_G4Seq_HaCaT_GSE76688_peak833	0.7095034
BG4_G4Seq_HaCaT_GSE76688_peak834	0.42061266
BG4_G4Seq_HaCaT_GSE76688_peak835	0.1562133
BG4_G4Seq_HaCaT_GSE76688_peak836	0.98013693
BG4_G4Seq_HaCaT_GSE76688_peak837	0.65861285
BG4_G4Seq_HaCaT_GSE76688_peak838	0.028540276
BG4_G4Seq_HaCaT_GSE76688_peak839	0.1316342
BG4_G4Seq_HaCaT_GSE76688_peak840	0.10044292
BG4_G4Seq_HaCaT_GSE76688_peak841	0.8224077
BG4_G4Seq_HaCaT_GSE76688_peak842	0.45532385
BG4_G4Seq_HaCaT_GSE76688_peak843	0.746347
BG4_G4Seq_HaCaT_GSE76688_peak844	0.99569595
BG4_G4Seq_HaCaT_GSE76688_peak845	0.62506413
BG4_G4Seq_HaCaT_GSE76688_peak846	0.16543297
BG4_G4Seq_HaCaT_GSE76688_peak847	0.1199205
BG4_G4Seq_HaCaT_GSE76688_peak848	0.98483825
BG4_G4Seq_HaCaT_GSE76688_peak849	0.9829003
BG4_G4Seq_HaCaT_GSE76688_peak850	0.08436949
BG4_G4Seq_HaCaT_GSE76688_peak851	0.1838537
BG4_G4Seq_HaCaT_GSE76688_peak852	0.49108547
BG4_G4Seq_HaCaT_GSE76688_peak853	0.7796287
BG4_G4Seq_HaCaT_GSE76688_peak854	0.9810876
BG4_G4Seq_HaCaT_GSE76688_peak855	0.1033952
BG4_G4Seq_HaCaT_GSE76688_peak856	0.91252077
BG4_G4Seq_HaCaT_GSE76688_peak857	0.9095507
BG4_G4Seq_HaCaT_GSE76688_peak858	0.8593494
BG4_G4Seq_HaCaT_GSE76688_peak859	0.005013592
BG4_G4Seq_HaCaT_GSE76688_peak860	0.3012659
BG4_G4Seq_HaCaT_GSE76688_peak861	0.55059844
BG4_G4Seq_HaCaT_GSE76688_peak862	0.08825745
BG4_G4Seq_HaCaT_GSE76688_peak863	0.7301722
BG4_G4Seq_HaCaT_GSE76688_peak864	0.95503986
BG4_G4Seq_HaCaT_GSE76688_peak865	0.17310159
BG4_G4Seq_HaCaT_GSE76688_peak866	0.96838456
BG4_G4Seq_HaCaT_GSE76688_peak867	0.72087866
BG4_G4Seq_HaCaT_GSE76688_peak868	0.94230187
BG4_G4Seq_HaCaT_GSE76688_peak869	0.5710067
BG4_G4Seq_HaCaT_GSE76688_peak870	0.9306794
BG4_G4Seq_HaCaT_GSE76688_peak871	0.0408176
BG4_G4Seq_HaCaT_GSE76688_peak872	0.07868286
BG4_G4Seq_HaCaT_GSE76688_peak873	0.48643756
BG4_G4Seq_HaCaT_GSE76688_peak874	0.10748334
