Sequence ID	Score
BG4_G4Seq_HaCaT_GSE76688_peak437	0.9985884
BG4_G4Seq_HaCaT_GSE76688_peak438	0.6757273
BG4_G4Seq_HaCaT_GSE76688_peak439	0.98972076
BG4_G4Seq_HaCaT_GSE76688_peak440	0.19642001
BG4_G4Seq_HaCaT_GSE76688_peak441	0.054848865
BG4_G4Seq_HaCaT_GSE76688_peak442	0.2166684
BG4_G4Seq_HaCaT_GSE76688_peak443	0.0019760316
BG4_G4Seq_HaCaT_GSE76688_peak444	0.8667952
BG4_G4Seq_HaCaT_GSE76688_peak445	0.034974482
BG4_G4Seq_HaCaT_GSE76688_peak446	0.017528443
BG4_G4Seq_HaCaT_GSE76688_peak447	0.04180066
BG4_G4Seq_HaCaT_GSE76688_peak448	0.13379985
BG4_G4Seq_HaCaT_GSE76688_peak449	0.52464145
BG4_G4Seq_HaCaT_GSE76688_peak450	0.2702878
BG4_G4Seq_HaCaT_GSE76688_peak451	0.9202258
BG4_G4Seq_HaCaT_GSE76688_peak452	0.8139035
BG4_G4Seq_HaCaT_GSE76688_peak453	0.80456066
BG4_G4Seq_HaCaT_GSE76688_peak454	0.8547574
BG4_G4Seq_HaCaT_GSE76688_peak455	0.28836256
BG4_G4Seq_HaCaT_GSE76688_peak456	0.59350735
BG4_G4Seq_HaCaT_GSE76688_peak457	0.46556047
BG4_G4Seq_HaCaT_GSE76688_peak458	0.8109952
BG4_G4Seq_HaCaT_GSE76688_peak459	0.9724877
BG4_G4Seq_HaCaT_GSE76688_peak460	0.207151
BG4_G4Seq_HaCaT_GSE76688_peak461	0.7154747
BG4_G4Seq_HaCaT_GSE76688_peak462	0.8937343
BG4_G4Seq_HaCaT_GSE76688_peak463	0.9997662
BG4_G4Seq_HaCaT_GSE76688_peak464	0.6715976
BG4_G4Seq_HaCaT_GSE76688_peak465	0.2827562
BG4_G4Seq_HaCaT_GSE76688_peak466	0.10824206
BG4_G4Seq_HaCaT_GSE76688_peak467	0.33745918
BG4_G4Seq_HaCaT_GSE76688_peak468	0.08188687
BG4_G4Seq_HaCaT_GSE76688_peak469	0.8143382
BG4_G4Seq_HaCaT_GSE76688_peak470	0.09108215
BG4_G4Seq_HaCaT_GSE76688_peak471	0.0218307
BG4_G4Seq_HaCaT_GSE76688_peak472	0.24068506
BG4_G4Seq_HaCaT_GSE76688_peak473	0.051146466
BG4_G4Seq_HaCaT_GSE76688_peak474	0.13730949
BG4_G4Seq_HaCaT_GSE76688_peak475	0.6422472
BG4_G4Seq_HaCaT_GSE76688_peak476	0.016032645
BG4_G4Seq_HaCaT_GSE76688_peak477	0.42673442
BG4_G4Seq_HaCaT_GSE76688_peak478	0.936529
BG4_G4Seq_HaCaT_GSE76688_peak479	0.8106586
BG4_G4Seq_HaCaT_GSE76688_peak480	0.8786368
BG4_G4Seq_HaCaT_GSE76688_peak481	0.05873204
BG4_G4Seq_HaCaT_GSE76688_peak482	0.041172158
BG4_G4Seq_HaCaT_GSE76688_peak483	0.9452551
BG4_G4Seq_HaCaT_GSE76688_peak484	0.992922
BG4_G4Seq_HaCaT_GSE76688_peak485	0.78587306
BG4_G4Seq_HaCaT_GSE76688_peak486	0.96043944
BG4_G4Seq_HaCaT_GSE76688_peak487	0.42880905
BG4_G4Seq_HaCaT_GSE76688_peak488	0.19824217
BG4_G4Seq_HaCaT_GSE76688_peak489	0.0067987423
BG4_G4Seq_HaCaT_GSE76688_peak490	0.03276132
BG4_G4Seq_HaCaT_GSE76688_peak491	0.72077763
BG4_G4Seq_HaCaT_GSE76688_peak492	0.56552863
BG4_G4Seq_HaCaT_GSE76688_peak493	0.7416338
BG4_G4Seq_HaCaT_GSE76688_peak494	0.1288085
BG4_G4Seq_HaCaT_GSE76688_peak495	0.10641616
BG4_G4Seq_HaCaT_GSE76688_peak496	0.75927305
BG4_G4Seq_HaCaT_GSE76688_peak497	0.005384215
BG4_G4Seq_HaCaT_GSE76688_peak498	0.071010195
BG4_G4Seq_HaCaT_GSE76688_peak499	0.98808587
BG4_G4Seq_HaCaT_GSE76688_peak500	0.052690227
BG4_G4Seq_HaCaT_GSE76688_peak501	0.7137838
BG4_G4Seq_HaCaT_GSE76688_peak502	0.020537963
BG4_G4Seq_HaCaT_GSE76688_peak503	0.010156491
BG4_G4Seq_HaCaT_GSE76688_peak504	0.740074
BG4_G4Seq_HaCaT_GSE76688_peak505	0.03780654
BG4_G4Seq_HaCaT_GSE76688_peak506	0.5929737
BG4_G4Seq_HaCaT_GSE76688_peak507	7.511207e-05
BG4_G4Seq_HaCaT_GSE76688_peak508	0.15391147
BG4_G4Seq_HaCaT_GSE76688_peak509	0.15279686
BG4_G4Seq_HaCaT_GSE76688_peak510	0.6720709
BG4_G4Seq_HaCaT_GSE76688_peak511	0.62246203
BG4_G4Seq_HaCaT_GSE76688_peak512	0.47862798
BG4_G4Seq_HaCaT_GSE76688_peak513	0.9373672
BG4_G4Seq_HaCaT_GSE76688_peak514	0.6261475
BG4_G4Seq_HaCaT_GSE76688_peak515	0.920425
BG4_G4Seq_HaCaT_GSE76688_peak516	0.86405545
BG4_G4Seq_HaCaT_GSE76688_peak517	0.044304132
BG4_G4Seq_HaCaT_GSE76688_peak518	0.3612818
BG4_G4Seq_HaCaT_GSE76688_peak519	0.041644983
BG4_G4Seq_HaCaT_GSE76688_peak520	0.9836457
BG4_G4Seq_HaCaT_GSE76688_peak521	0.25858888
BG4_G4Seq_HaCaT_GSE76688_peak522	0.6006708
BG4_G4Seq_HaCaT_GSE76688_peak523	0.7073178
BG4_G4Seq_HaCaT_GSE76688_peak524	0.40330186
BG4_G4Seq_HaCaT_GSE76688_peak525	0.9612888
BG4_G4Seq_HaCaT_GSE76688_peak526	0.8167204
BG4_G4Seq_HaCaT_GSE76688_peak527	0.40088162
BG4_G4Seq_HaCaT_GSE76688_peak528	0.47112158
BG4_G4Seq_HaCaT_GSE76688_peak529	0.03527693
BG4_G4Seq_HaCaT_GSE76688_peak530	0.8553842
BG4_G4Seq_HaCaT_GSE76688_peak531	0.9598309
BG4_G4Seq_HaCaT_GSE76688_peak532	0.006871564
BG4_G4Seq_HaCaT_GSE76688_peak533	0.009370008
BG4_G4Seq_HaCaT_GSE76688_peak534	0.69036925
BG4_G4Seq_HaCaT_GSE76688_peak535	0.15874295
BG4_G4Seq_HaCaT_GSE76688_peak536	0.44200045
BG4_G4Seq_HaCaT_GSE76688_peak537	0.10375313
BG4_G4Seq_HaCaT_GSE76688_peak538	0.26089728
BG4_G4Seq_HaCaT_GSE76688_peak539	0.83691245
BG4_G4Seq_HaCaT_GSE76688_peak540	0.7964239
BG4_G4Seq_HaCaT_GSE76688_peak541	0.76323795
BG4_G4Seq_HaCaT_GSE76688_peak542	0.25760978
BG4_G4Seq_HaCaT_GSE76688_peak543	0.50105417
BG4_G4Seq_HaCaT_GSE76688_peak544	0.98637056
BG4_G4Seq_HaCaT_GSE76688_peak545	0.018446194
BG4_G4Seq_HaCaT_GSE76688_peak546	0.029801035
BG4_G4Seq_HaCaT_GSE76688_peak547	0.025144683
BG4_G4Seq_HaCaT_GSE76688_peak548	0.48497036
BG4_G4Seq_HaCaT_GSE76688_peak549	0.8648856
BG4_G4Seq_HaCaT_GSE76688_peak550	0.017597761
BG4_G4Seq_HaCaT_GSE76688_peak551	0.13214229
BG4_G4Seq_HaCaT_GSE76688_peak552	0.17232573
BG4_G4Seq_HaCaT_GSE76688_peak553	0.92786187
BG4_G4Seq_HaCaT_GSE76688_peak554	0.2661872
BG4_G4Seq_HaCaT_GSE76688_peak555	0.66693795
BG4_G4Seq_HaCaT_GSE76688_peak556	0.9972498
BG4_G4Seq_HaCaT_GSE76688_peak557	0.665184
BG4_G4Seq_HaCaT_GSE76688_peak558	0.6725273
BG4_G4Seq_HaCaT_GSE76688_peak559	0.70523167
BG4_G4Seq_HaCaT_GSE76688_peak560	0.1793692
BG4_G4Seq_HaCaT_GSE76688_peak561	0.161649
BG4_G4Seq_HaCaT_GSE76688_peak562	0.0011164428
BG4_G4Seq_HaCaT_GSE76688_peak563	0.052025534
BG4_G4Seq_HaCaT_GSE76688_peak564	0.03807029
BG4_G4Seq_HaCaT_GSE76688_peak565	0.46215507
BG4_G4Seq_HaCaT_GSE76688_peak566	0.99175406
BG4_G4Seq_HaCaT_GSE76688_peak567	0.2981165
BG4_G4Seq_HaCaT_GSE76688_peak568	0.9202817
BG4_G4Seq_HaCaT_GSE76688_peak569	0.92185473
BG4_G4Seq_HaCaT_GSE76688_peak570	0.0007288296
BG4_G4Seq_HaCaT_GSE76688_peak571	0.055347588
BG4_G4Seq_HaCaT_GSE76688_peak572	0.0007879272
BG4_G4Seq_HaCaT_GSE76688_peak573	0.43485838
BG4_G4Seq_HaCaT_GSE76688_peak574	0.44698724
BG4_G4Seq_HaCaT_GSE76688_peak575	0.43357867
BG4_G4Seq_HaCaT_GSE76688_peak576	0.7876611
BG4_G4Seq_HaCaT_GSE76688_peak577	0.057104174
BG4_G4Seq_HaCaT_GSE76688_peak578	0.0012951005
BG4_G4Seq_HaCaT_GSE76688_peak579	0.31850332
BG4_G4Seq_HaCaT_GSE76688_peak580	0.97623754
BG4_G4Seq_HaCaT_GSE76688_peak581	0.13178733
BG4_G4Seq_HaCaT_GSE76688_peak582	0.8975431
BG4_G4Seq_HaCaT_GSE76688_peak583	0.9181173
BG4_G4Seq_HaCaT_GSE76688_peak584	0.03639997
BG4_G4Seq_HaCaT_GSE76688_peak585	0.07008687
BG4_G4Seq_HaCaT_GSE76688_peak586	0.6268119
BG4_G4Seq_HaCaT_GSE76688_peak587	0.069352046
BG4_G4Seq_HaCaT_GSE76688_peak588	0.09732032
BG4_G4Seq_HaCaT_GSE76688_peak589	0.60089386
BG4_G4Seq_HaCaT_GSE76688_peak590	0.03643964
BG4_G4Seq_HaCaT_GSE76688_peak591	0.016168544
BG4_G4Seq_HaCaT_GSE76688_peak592	0.068269126
BG4_G4Seq_HaCaT_GSE76688_peak593	0.770928
BG4_G4Seq_HaCaT_GSE76688_peak594	0.36985043
BG4_G4Seq_HaCaT_GSE76688_peak595	0.37648287
BG4_G4Seq_HaCaT_GSE76688_peak596	0.012091074
BG4_G4Seq_HaCaT_GSE76688_peak597	0.09935088
BG4_G4Seq_HaCaT_GSE76688_peak598	0.08544702
BG4_G4Seq_HaCaT_GSE76688_peak599	0.42426306
BG4_G4Seq_HaCaT_GSE76688_peak600	0.86267346
BG4_G4Seq_HaCaT_GSE76688_peak601	0.040270414
BG4_G4Seq_HaCaT_GSE76688_peak602	0.33762467
BG4_G4Seq_HaCaT_GSE76688_peak603	0.10614955
BG4_G4Seq_HaCaT_GSE76688_peak604	0.37757114
BG4_G4Seq_HaCaT_GSE76688_peak605	0.29302633
BG4_G4Seq_HaCaT_GSE76688_peak606	0.8762208
BG4_G4Seq_HaCaT_GSE76688_peak607	0.5676753
BG4_G4Seq_HaCaT_GSE76688_peak608	0.21455172
BG4_G4Seq_HaCaT_GSE76688_peak609	0.041239567
BG4_G4Seq_HaCaT_GSE76688_peak610	0.0446433
BG4_G4Seq_HaCaT_GSE76688_peak611	0.018951582
BG4_G4Seq_HaCaT_GSE76688_peak612	0.5030437
BG4_G4Seq_HaCaT_GSE76688_peak613	0.012747522
BG4_G4Seq_HaCaT_GSE76688_peak614	0.34824514
BG4_G4Seq_HaCaT_GSE76688_peak615	0.0013478571
BG4_G4Seq_HaCaT_GSE76688_peak616	0.9347532
BG4_G4Seq_HaCaT_GSE76688_peak617	0.13808541
BG4_G4Seq_HaCaT_GSE76688_peak618	0.047082666
BG4_G4Seq_HaCaT_GSE76688_peak619	0.6091109
BG4_G4Seq_HaCaT_GSE76688_peak620	0.00377598
BG4_G4Seq_HaCaT_GSE76688_peak621	0.031216761
BG4_G4Seq_HaCaT_GSE76688_peak622	0.02276162
BG4_G4Seq_HaCaT_GSE76688_peak623	0.02764593
BG4_G4Seq_HaCaT_GSE76688_peak624	0.76542073
BG4_G4Seq_HaCaT_GSE76688_peak625	0.7588167
BG4_G4Seq_HaCaT_GSE76688_peak626	0.07769973
BG4_G4Seq_HaCaT_GSE76688_peak627	0.9990753
BG4_G4Seq_HaCaT_GSE76688_peak628	0.21276772
BG4_G4Seq_HaCaT_GSE76688_peak629	0.09156008
BG4_G4Seq_HaCaT_GSE76688_peak630	0.9103202
BG4_G4Seq_HaCaT_GSE76688_peak631	0.37069204
BG4_G4Seq_HaCaT_GSE76688_peak632	0.049360782
BG4_G4Seq_HaCaT_GSE76688_peak633	0.76793355
BG4_G4Seq_HaCaT_GSE76688_peak634	0.8871945
BG4_G4Seq_HaCaT_GSE76688_peak635	0.5414494
BG4_G4Seq_HaCaT_GSE76688_peak636	0.004053381
BG4_G4Seq_HaCaT_GSE76688_peak637	0.6793996
BG4_G4Seq_HaCaT_GSE76688_peak638	0.7168116
BG4_G4Seq_HaCaT_GSE76688_peak639	0.8685648
BG4_G4Seq_HaCaT_GSE76688_peak640	0.9997608
BG4_G4Seq_HaCaT_GSE76688_peak641	0.83193654
BG4_G4Seq_HaCaT_GSE76688_peak642	0.23434448
BG4_G4Seq_HaCaT_GSE76688_peak643	0.4775593
BG4_G4Seq_HaCaT_GSE76688_peak644	0.243967
BG4_G4Seq_HaCaT_GSE76688_peak645	0.3797681
BG4_G4Seq_HaCaT_GSE76688_peak646	0.99974495
BG4_G4Seq_HaCaT_GSE76688_peak647	0.002147464
BG4_G4Seq_HaCaT_GSE76688_peak648	0.8107187
BG4_G4Seq_HaCaT_GSE76688_peak649	0.9825355
BG4_G4Seq_HaCaT_GSE76688_peak650	0.98218256
BG4_G4Seq_HaCaT_GSE76688_peak651	0.1261335
BG4_G4Seq_HaCaT_GSE76688_peak652	0.35741028
BG4_G4Seq_HaCaT_GSE76688_peak653	0.93606395
BG4_G4Seq_HaCaT_GSE76688_peak654	0.60129184
BG4_G4Seq_HaCaT_GSE76688_peak655	0.3199703
BG4_G4Seq_HaCaT_GSE76688_peak656	0.13505675
BG4_G4Seq_HaCaT_GSE76688_peak657	0.0005688244
BG4_G4Seq_HaCaT_GSE76688_peak658	0.7887559
BG4_G4Seq_HaCaT_GSE76688_peak659	0.9929168
BG4_G4Seq_HaCaT_GSE76688_peak660	0.60818946
BG4_G4Seq_HaCaT_GSE76688_peak661	0.12093583
BG4_G4Seq_HaCaT_GSE76688_peak662	0.9596348
BG4_G4Seq_HaCaT_GSE76688_peak663	0.92731905
BG4_G4Seq_HaCaT_GSE76688_peak664	0.108333915
BG4_G4Seq_HaCaT_GSE76688_peak665	0.9374504
BG4_G4Seq_HaCaT_GSE76688_peak666	0.8637275
BG4_G4Seq_HaCaT_GSE76688_peak667	6.116468e-05
BG4_G4Seq_HaCaT_GSE76688_peak668	0.020546379
BG4_G4Seq_HaCaT_GSE76688_peak669	0.07575921
BG4_G4Seq_HaCaT_GSE76688_peak670	0.7843721
BG4_G4Seq_HaCaT_GSE76688_peak671	0.2271593
BG4_G4Seq_HaCaT_GSE76688_peak672	0.23093852
BG4_G4Seq_HaCaT_GSE76688_peak673	0.4608698
BG4_G4Seq_HaCaT_GSE76688_peak674	0.73667175
BG4_G4Seq_HaCaT_GSE76688_peak675	0.88549036
BG4_G4Seq_HaCaT_GSE76688_peak676	0.11175646
BG4_G4Seq_HaCaT_GSE76688_peak677	0.3274451
BG4_G4Seq_HaCaT_GSE76688_peak678	0.4799434
BG4_G4Seq_HaCaT_GSE76688_peak679	0.2491365
BG4_G4Seq_HaCaT_GSE76688_peak680	0.030034173
BG4_G4Seq_HaCaT_GSE76688_peak681	0.026249632
BG4_G4Seq_HaCaT_GSE76688_peak682	0.72143495
BG4_G4Seq_HaCaT_GSE76688_peak683	0.0053460114
BG4_G4Seq_HaCaT_GSE76688_peak684	0.87608474
BG4_G4Seq_HaCaT_GSE76688_peak685	0.40569925
BG4_G4Seq_HaCaT_GSE76688_peak686	0.1979274
BG4_G4Seq_HaCaT_GSE76688_peak687	0.26319617
BG4_G4Seq_HaCaT_GSE76688_peak688	0.73442954
BG4_G4Seq_HaCaT_GSE76688_peak689	0.022357812
BG4_G4Seq_HaCaT_GSE76688_peak690	0.008054338
BG4_G4Seq_HaCaT_GSE76688_peak691	0.1204734
BG4_G4Seq_HaCaT_GSE76688_peak692	0.025841834
BG4_G4Seq_HaCaT_GSE76688_peak693	0.08079259
BG4_G4Seq_HaCaT_GSE76688_peak694	0.28006962
BG4_G4Seq_HaCaT_GSE76688_peak695	0.007716708
BG4_G4Seq_HaCaT_GSE76688_peak696	0.116896905
BG4_G4Seq_HaCaT_GSE76688_peak697	0.14726979
BG4_G4Seq_HaCaT_GSE76688_peak698	0.99759114
BG4_G4Seq_HaCaT_GSE76688_peak699	0.83839154
BG4_G4Seq_HaCaT_GSE76688_peak700	0.54262197
BG4_G4Seq_HaCaT_GSE76688_peak701	0.23107137
BG4_G4Seq_HaCaT_GSE76688_peak702	0.034393772
BG4_G4Seq_HaCaT_GSE76688_peak703	0.7281009
BG4_G4Seq_HaCaT_GSE76688_peak704	0.23196962
BG4_G4Seq_HaCaT_GSE76688_peak705	0.10255441
BG4_G4Seq_HaCaT_GSE76688_peak706	0.10015807
BG4_G4Seq_HaCaT_GSE76688_peak707	0.82754004
BG4_G4Seq_HaCaT_GSE76688_peak708	0.19986033
BG4_G4Seq_HaCaT_GSE76688_peak709	0.28245655
BG4_G4Seq_HaCaT_GSE76688_peak710	0.4674121
BG4_G4Seq_HaCaT_GSE76688_peak711	0.5977827
BG4_G4Seq_HaCaT_GSE76688_peak712	0.46528468
BG4_G4Seq_HaCaT_GSE76688_peak713	0.857654
BG4_G4Seq_HaCaT_GSE76688_peak714	0.8723469
BG4_G4Seq_HaCaT_GSE76688_peak715	0.09432097
BG4_G4Seq_HaCaT_GSE76688_peak716	0.038394567
BG4_G4Seq_HaCaT_GSE76688_peak717	0.32644418
BG4_G4Seq_HaCaT_GSE76688_peak718	0.94975775
BG4_G4Seq_HaCaT_GSE76688_peak719	0.9946243
BG4_G4Seq_HaCaT_GSE76688_peak720	0.7136602
BG4_G4Seq_HaCaT_GSE76688_peak721	0.13865466
BG4_G4Seq_HaCaT_GSE76688_peak722	0.07898285
BG4_G4Seq_HaCaT_GSE76688_peak723	0.46816286
BG4_G4Seq_HaCaT_GSE76688_peak724	0.92028767
BG4_G4Seq_HaCaT_GSE76688_peak725	0.6622497
BG4_G4Seq_HaCaT_GSE76688_peak726	0.62215143
BG4_G4Seq_HaCaT_GSE76688_peak727	0.5271656
BG4_G4Seq_HaCaT_GSE76688_peak728	0.24859318
BG4_G4Seq_HaCaT_GSE76688_peak729	0.82147276
BG4_G4Seq_HaCaT_GSE76688_peak730	0.40610385
BG4_G4Seq_HaCaT_GSE76688_peak731	0.23816527
BG4_G4Seq_HaCaT_GSE76688_peak732	0.8166233
BG4_G4Seq_HaCaT_GSE76688_peak733	0.0383283
BG4_G4Seq_HaCaT_GSE76688_peak734	0.0039691017
BG4_G4Seq_HaCaT_GSE76688_peak735	0.100386254
BG4_G4Seq_HaCaT_GSE76688_peak736	0.79679996
BG4_G4Seq_HaCaT_GSE76688_peak737	0.8214199
BG4_G4Seq_HaCaT_GSE76688_peak738	0.20014033
BG4_G4Seq_HaCaT_GSE76688_peak739	0.102436624
BG4_G4Seq_HaCaT_GSE76688_peak740	0.72336525
BG4_G4Seq_HaCaT_GSE76688_peak741	0.5451059
BG4_G4Seq_HaCaT_GSE76688_peak742	0.024039121
BG4_G4Seq_HaCaT_GSE76688_peak743	0.8750047
BG4_G4Seq_HaCaT_GSE76688_peak744	0.6462545
BG4_G4Seq_HaCaT_GSE76688_peak745	0.7310737
BG4_G4Seq_HaCaT_GSE76688_peak746	0.74181277
BG4_G4Seq_HaCaT_GSE76688_peak747	0.08130134
BG4_G4Seq_HaCaT_GSE76688_peak748	0.015561989
BG4_G4Seq_HaCaT_GSE76688_peak749	0.480538
BG4_G4Seq_HaCaT_GSE76688_peak750	0.17314051
BG4_G4Seq_HaCaT_GSE76688_peak751	0.8413935
BG4_G4Seq_HaCaT_GSE76688_peak752	0.16353486
BG4_G4Seq_HaCaT_GSE76688_peak753	0.073843226
BG4_G4Seq_HaCaT_GSE76688_peak754	0.02148856
BG4_G4Seq_HaCaT_GSE76688_peak755	0.70056784
BG4_G4Seq_HaCaT_GSE76688_peak756	0.49273908
BG4_G4Seq_HaCaT_GSE76688_peak757	0.6950613
BG4_G4Seq_HaCaT_GSE76688_peak758	0.39583865
BG4_G4Seq_HaCaT_GSE76688_peak759	0.9706937
BG4_G4Seq_HaCaT_GSE76688_peak760	0.88462585
BG4_G4Seq_HaCaT_GSE76688_peak761	0.24137473
BG4_G4Seq_HaCaT_GSE76688_peak762	0.38192618
BG4_G4Seq_HaCaT_GSE76688_peak763	0.93897
BG4_G4Seq_HaCaT_GSE76688_peak764	0.07423676
BG4_G4Seq_HaCaT_GSE76688_peak765	0.8190633
BG4_G4Seq_HaCaT_GSE76688_peak766	0.8092859
BG4_G4Seq_HaCaT_GSE76688_peak767	0.38725784
BG4_G4Seq_HaCaT_GSE76688_peak768	0.7309794
BG4_G4Seq_HaCaT_GSE76688_peak769	0.75873595
BG4_G4Seq_HaCaT_GSE76688_peak770	0.18811652
BG4_G4Seq_HaCaT_GSE76688_peak771	0.55110794
BG4_G4Seq_HaCaT_GSE76688_peak772	0.33497787
BG4_G4Seq_HaCaT_GSE76688_peak773	0.98975533
BG4_G4Seq_HaCaT_GSE76688_peak774	0.93097025
BG4_G4Seq_HaCaT_GSE76688_peak775	0.058016825
BG4_G4Seq_HaCaT_GSE76688_peak776	0.9996704
BG4_G4Seq_HaCaT_GSE76688_peak777	0.25923017
BG4_G4Seq_HaCaT_GSE76688_peak778	0.95765775
BG4_G4Seq_HaCaT_GSE76688_peak779	0.1954
BG4_G4Seq_HaCaT_GSE76688_peak780	0.926651
BG4_G4Seq_HaCaT_GSE76688_peak781	0.5437994
BG4_G4Seq_HaCaT_GSE76688_peak782	0.26727977
BG4_G4Seq_HaCaT_GSE76688_peak783	0.13876423
BG4_G4Seq_HaCaT_GSE76688_peak784	0.4689182
BG4_G4Seq_HaCaT_GSE76688_peak785	0.5413041
BG4_G4Seq_HaCaT_GSE76688_peak786	0.42055377
BG4_G4Seq_HaCaT_GSE76688_peak787	0.54077274
BG4_G4Seq_HaCaT_GSE76688_peak788	0.8421388
BG4_G4Seq_HaCaT_GSE76688_peak789	0.9251438
BG4_G4Seq_HaCaT_GSE76688_peak790	0.49677128
BG4_G4Seq_HaCaT_GSE76688_peak791	0.39476848
BG4_G4Seq_HaCaT_GSE76688_peak792	0.34350657
BG4_G4Seq_HaCaT_GSE76688_peak793	0.93899554
BG4_G4Seq_HaCaT_GSE76688_peak794	0.97768617
BG4_G4Seq_HaCaT_GSE76688_peak795	0.80778944
BG4_G4Seq_HaCaT_GSE76688_peak796	0.59381163
BG4_G4Seq_HaCaT_GSE76688_peak797	0.08229272
BG4_G4Seq_HaCaT_GSE76688_peak798	0.73873854
BG4_G4Seq_HaCaT_GSE76688_peak799	0.9957546
BG4_G4Seq_HaCaT_GSE76688_peak800	0.05759419
BG4_G4Seq_HaCaT_GSE76688_peak801	0.31550422
BG4_G4Seq_HaCaT_GSE76688_peak802	0.9393032
BG4_G4Seq_HaCaT_GSE76688_peak803	0.35975385
BG4_G4Seq_HaCaT_GSE76688_peak804	0.63802576
BG4_G4Seq_HaCaT_GSE76688_peak805	0.33221054
BG4_G4Seq_HaCaT_GSE76688_peak806	0.66962385
BG4_G4Seq_HaCaT_GSE76688_peak807	0.86259836
BG4_G4Seq_HaCaT_GSE76688_peak808	0.9991787
BG4_G4Seq_HaCaT_GSE76688_peak809	0.11577371
BG4_G4Seq_HaCaT_GSE76688_peak810	0.59212846
BG4_G4Seq_HaCaT_GSE76688_peak811	0.3351706
BG4_G4Seq_HaCaT_GSE76688_peak812	0.49781075
BG4_G4Seq_HaCaT_GSE76688_peak813	0.6229913
BG4_G4Seq_HaCaT_GSE76688_peak814	0.6323522
BG4_G4Seq_HaCaT_GSE76688_peak815	0.9597326
BG4_G4Seq_HaCaT_GSE76688_peak816	0.43776783
BG4_G4Seq_HaCaT_GSE76688_peak817	0.72730976
BG4_G4Seq_HaCaT_GSE76688_peak818	0.16060148
BG4_G4Seq_HaCaT_GSE76688_peak819	0.08843915
BG4_G4Seq_HaCaT_GSE76688_peak820	0.89025563
BG4_G4Seq_HaCaT_GSE76688_peak821	0.9817934
BG4_G4Seq_HaCaT_GSE76688_peak822	0.40514013
BG4_G4Seq_HaCaT_GSE76688_peak823	0.014383181
BG4_G4Seq_HaCaT_GSE76688_peak824	0.10209907
BG4_G4Seq_HaCaT_GSE76688_peak825	0.9718016
BG4_G4Seq_HaCaT_GSE76688_peak826	0.04556496
BG4_G4Seq_HaCaT_GSE76688_peak827	0.9762749
BG4_G4Seq_HaCaT_GSE76688_peak828	0.3054112
BG4_G4Seq_HaCaT_GSE76688_peak829	0.46314868
BG4_G4Seq_HaCaT_GSE76688_peak830	0.41544858
BG4_G4Seq_HaCaT_GSE76688_peak831	0.25038347
BG4_G4Seq_HaCaT_GSE76688_peak832	0.9992787
BG4_G4Seq_HaCaT_GSE76688_peak833	0.63098514
BG4_G4Seq_HaCaT_GSE76688_peak834	0.102774546
BG4_G4Seq_HaCaT_GSE76688_peak835	0.073254034
BG4_G4Seq_HaCaT_GSE76688_peak836	0.638902
BG4_G4Seq_HaCaT_GSE76688_peak837	0.2878593
BG4_G4Seq_HaCaT_GSE76688_peak838	0.06312988
BG4_G4Seq_HaCaT_GSE76688_peak839	0.18037786
BG4_G4Seq_HaCaT_GSE76688_peak840	0.55179507
BG4_G4Seq_HaCaT_GSE76688_peak841	0.80916554
BG4_G4Seq_HaCaT_GSE76688_peak842	0.2556721
BG4_G4Seq_HaCaT_GSE76688_peak843	0.5084052
BG4_G4Seq_HaCaT_GSE76688_peak844	0.9956216
BG4_G4Seq_HaCaT_GSE76688_peak845	0.1766315
BG4_G4Seq_HaCaT_GSE76688_peak846	0.64017093
BG4_G4Seq_HaCaT_GSE76688_peak847	0.34017497
BG4_G4Seq_HaCaT_GSE76688_peak848	0.8502186
BG4_G4Seq_HaCaT_GSE76688_peak849	0.8779328
BG4_G4Seq_HaCaT_GSE76688_peak850	0.031656887
BG4_G4Seq_HaCaT_GSE76688_peak851	0.110603705
BG4_G4Seq_HaCaT_GSE76688_peak852	0.8329226
BG4_G4Seq_HaCaT_GSE76688_peak853	0.62728345
BG4_G4Seq_HaCaT_GSE76688_peak854	0.9031534
BG4_G4Seq_HaCaT_GSE76688_peak855	0.12891597
BG4_G4Seq_HaCaT_GSE76688_peak856	0.3822498
BG4_G4Seq_HaCaT_GSE76688_peak857	0.4263834
BG4_G4Seq_HaCaT_GSE76688_peak858	0.77300227
BG4_G4Seq_HaCaT_GSE76688_peak859	0.0021863233
BG4_G4Seq_HaCaT_GSE76688_peak860	0.06231181
BG4_G4Seq_HaCaT_GSE76688_peak861	0.72956914
BG4_G4Seq_HaCaT_GSE76688_peak862	0.10778558
BG4_G4Seq_HaCaT_GSE76688_peak863	0.7141688
BG4_G4Seq_HaCaT_GSE76688_peak864	0.8739276
BG4_G4Seq_HaCaT_GSE76688_peak865	0.5309072
BG4_G4Seq_HaCaT_GSE76688_peak866	0.7510862
BG4_G4Seq_HaCaT_GSE76688_peak867	0.71668255
BG4_G4Seq_HaCaT_GSE76688_peak868	0.92247546
BG4_G4Seq_HaCaT_GSE76688_peak869	0.6388691
BG4_G4Seq_HaCaT_GSE76688_peak870	0.79066515
BG4_G4Seq_HaCaT_GSE76688_peak871	0.005574716
BG4_G4Seq_HaCaT_GSE76688_peak872	0.023388138
BG4_G4Seq_HaCaT_GSE76688_peak873	0.6601045
